username,user_country,room_view,stay_duration,stay_type,review_post_date,review_title,rating,original_lang,review_text_liked,review_text_disliked,full_review,en_full_review,found_helpful,found_unhelpful,owner_resp_text
Yudha,Indonesia,Deluxe Family Room,1 night,Couple,01-03-2026 00:00:00,Exceptional,10.0,en-us,All good!,,title: Exceptional. liked: All good!,title: Exceptional. liked: All good!,0,0,
Maxime,France,Deluxe Family Room,2 nights,Family,12-18-2025 00:00:00,Exceptional,10.0,en,"Amazing location and lovely view, helpful staff and very nice food. I highly recommend this place !",Nothing negative to declare,"title: Exceptional. liked: Amazing location and lovely view, helpful staff and very nice food. I highly recommend this place ! disliked: Nothing negative to declare.","title: Exceptional. liked: Amazing location and lovely view, helpful staff and very nice food. I highly recommend this place ! disliked: Nothing negative to declare.",0,0,
Carly,United States,Deluxe Family Room,2 nights,Couple,11-24-2025 00:00:00,Such a beautiful place! One of the best views in Bali,10.0,en,I l led the view and the staff were so helpful and friendly,Nothing it was beautiful,title: Such a beautiful place! One of the best views in Bali. liked: I l led the view and the staff were so helpful and friendly. disliked: Nothing it was beautiful.,title: Such a beautiful place! One of the best views in Bali. liked: I l led the view and the staff were so helpful and friendly. disliked: Nothing it was beautiful.,0,0,
Olivia,Indonesia,Two-Bedroom Villa,2 nights,Family,08-06-2025 00:00:00,"The staff and location were lovely. But with the price tag of 3jt for 2 nights, we were disappointed",6.0,en,The location and general condition of the huts were amazing. The staff were very sweet,"The condition of the huts, buildings were not maintained. We fell through floorboards and slipped on mossy bricked paths. The staff were lovely but couldn't be bothered to get toilet tissue, so provided hand (paper) towels.","title: The staff and location were lovely. But with the price tag of 3jt for 2 nights, we were disappointed. liked: The location and general condition of the huts were amazing. The staff were very sweet. disliked: The condition of the huts, buildings were not maintained. We fell through floorboards and slipped on mossy bricked paths. The staff were lovely but couldn't be bothered to get toilet tissue, so provided hand (paper) towels.","title: The staff and location were lovely. But with the price tag of 3jt for 2 nights, we were disappointed. liked: The location and general condition of the huts were amazing. The staff were very sweet. disliked: The condition of the huts, buildings were not maintained. We fell through floorboards and slipped on mossy bricked paths. The staff were lovely but couldn't be bothered to get toilet tissue, so provided hand (paper) towels.",0,0,
Anthony,New Zealand,Deluxe Family Room,1 night,Family,06-14-2025 00:00:00,Exceptional,10.0,en-us,We had a room under the Yoga studio and it had the most amazing views of rolling hillsing,,title: Exceptional. liked: We had a room under the Yoga studio and it had the most amazing views of rolling hillsing.,title: Exceptional. liked: We had a room under the Yoga studio and it had the most amazing views of rolling hillsing.,0,0,
Katie,Australia,Deluxe Family Room,1 night,Family,06-07-2025 00:00:00,It was just like a dream!,10.0,en,"The gardens, the view, the peaceful sounds of nature, the look of the accommodation, the food, the staff = everything was perfect! Amazing value for money and exceeded my expectations. We would be happy to come back again.",Couldn’t get the hot water to work for the shower,"title: It was just like a dream! liked: The gardens, the view, the peaceful sounds of nature, the look of the accommodation, the food, the staff = everything was perfect! Amazing value for money and exceeded my expectations. We would be happy to come back again. disliked: Couldn’t get the hot water to work for the shower.","title: It was just like a dream! liked: The gardens, the view, the peaceful sounds of nature, the look of the accommodation, the food, the staff = everything was perfect! Amazing value for money and exceeded my expectations. We would be happy to come back again. disliked: Couldn’t get the hot water to work for the shower.",0,0,
Wienna,Indonesia,Two-Bedroom Villa,2 nights,Group,05-26-2025 00:00:00,Amazing view but won't consider to stay here again,2.0,en,The view and the yoga session,The location is secluded so it's a bit hard to reach. The rooms are dusty and dirty,title: Amazing view but won't consider to stay here again. liked: The view and the yoga session. disliked: The location is secluded so it's a bit hard to reach. The rooms are dusty and dirty.,title: Amazing view but won't consider to stay here again. liked: The view and the yoga session. disliked: The location is secluded so it's a bit hard to reach. The rooms are dusty and dirty.,0,0,
Franco,Australia,Two-Bedroom Villa,1 night,Group,05-19-2025 00:00:00,Beautiful location but rooms were a bit dated and not much else around as options,6.0,en,Amazing location and gardens were really well kept.,Bathrooms were very dated and not clean. Didn't initially have bottled water in the room. Restaurant food was very average.,title: Beautiful location but rooms were a bit dated and not much else around as options. liked: Amazing location and gardens were really well kept. disliked: Bathrooms were very dated and not clean. Didn't initially have bottled water in the room. Restaurant food was very average.,title: Beautiful location but rooms were a bit dated and not much else around as options. liked: Amazing location and gardens were really well kept. disliked: Bathrooms were very dated and not clean. Didn't initially have bottled water in the room. Restaurant food was very average.,0,0,
Clément,Singapore,Deluxe Family Room,1 night,Couple,03-17-2025 00:00:00,Exceptional,10.0,en,The rooms above the restaurant have the perfect view,,title: Exceptional. liked: The rooms above the restaurant have the perfect view.,title: Exceptional. liked: The rooms above the restaurant have the perfect view.,0,0,
Lucas,Argentina,Suite Room,2 nights,Couple,12-19-2024 00:00:00,"Unless the management takes care of the maintenance of the cabins and trains their staff, unfortunately it’s not worth t",3.0,en-us,"Views are amazing and the gardens are very well taken care of. There’s a girl working at the restaurant who is the best. She remembered my wife from another stay and came to our room to ask if we wanted then to clean it, but she’s the only one like this. Rest of the staff is lazy and not helpful really.","Staff aren’t helpful and the customer service quality is very poor. When you arrive they are never in reception. It’s always empty, and you have to go look for them in the restaurant which is a long outdoor walk and makes it inconvenient if it’s raining (believe me I’ve been here 3 times and it’s always like this. Reception is always empty). We ordered tomato soup because we had sore throat, and when we noticed they made it spicy we asked them to change it and they said kitchen was closed (even though it was supposed to close 15 min later). The room was COMPLETELY FULL of bugs, including big spiders in the toilet, HUGE cockroaches in the roof, ants in the bed (and not just a few. I had to constantly remove ants from the bed and woke up at night with some walking on me), and even a frog on my dad’s bedroom. They should fog the place often or clean the bedrooms properly. When we arrived the whole bedroom smelled moldy and humid, and the bedsheets where humid and smelly also. The room doesn’t have AC or fan at all so you are basically stuck with the smell and the health hazard that mold is for your lungs and throat. The toilet had leakings and moldy walls also. We booked 2 suites for 2 nights (the most expensive rooms) and left earlier at 8:30pm on the second day. We didn’t use the second night after a massive cockroach walked on my head and hide inside our pillow (with another big one walking on the wall on top of the bed). We just had enough and wanted to go. Staff apologized and didn’t charge us for one of our food tickets (we would’ve preferred a reimbursement of the send day stay but what to do). It’s my 3rd time staying here and all these issues were there before although I didn’t mind to deal with them, but this time bugs and mold really became too much. I guess maintenance is not a priority, and staff doesn’t really help much.","title: Unless the management takes care of the maintenance of the cabins and trains their staff, unfortunately it’s not worth t. liked: Views are amazing and the gardens are very well taken care of. There’s a girl working at the restaurant who is the best. She remembered my wife from another stay and came to our room to ask if we wanted then to clean it, but she’s the only one like this. Rest of the staff is lazy and not helpful really. disliked: Staff aren’t helpful and the customer service quality is very poor. When you arrive they are never in reception. It’s always empty, and you have to go look for them in the restaurant which is a long outdoor walk and makes it inconvenient if it’s raining (believe me I’ve been here 3 times and it’s always like this. Reception is always empty). We ordered tomato soup because we had sore throat, and when we noticed they made it spicy we asked them to change it and they said kitchen was closed (even though it was supposed to close 15 min later). The room was COMPLETELY FULL of bugs, including big spiders in the toilet, HUGE cockroaches in the roof, ants in the bed (and not just a few. I had to constantly remove ants from the bed and woke up at night with some walking on me), and even a frog on my dad’s bedroom. They should fog the place often or clean the bedrooms properly. When we arrived the whole bedroom smelled moldy and humid, and the bedsheets where humid and smelly also. The room doesn’t have AC or fan at all so you are basically stuck with the smell and the health hazard that mold is for your lungs and throat. The toilet had leakings and moldy walls also. We booked 2 suites for 2 nights (the most expensive rooms) and left earlier at 8:30pm on the second day. We didn’t use the second night after a massive cockroach walked on my head and hide inside our pillow (with another big one walking on the wall on top of the bed). We just had enough and wanted to go. Staff apologized and didn’t charge us for one of our food tickets (we would’ve preferred a reimbursement of the send day stay but what to do). It’s my 3rd time staying here and all these issues were there before although I didn’t mind to deal with them, but this time bugs and mold really became too much. I guess maintenance is not a priority, and staff doesn’t really help much.","title: Unless the management takes care of the maintenance of the cabins and trains their staff, unfortunately it’s not worth t. liked: Views are amazing and the gardens are very well taken care of. There’s a girl working at the restaurant who is the best. She remembered my wife from another stay and came to our room to ask if we wanted then to clean it, but she’s the only one like this. Rest of the staff is lazy and not helpful really. disliked: Staff aren’t helpful and the customer service quality is very poor. When you arrive they are never in reception. It’s always empty, and you have to go look for them in the restaurant which is a long outdoor walk and makes it inconvenient if it’s raining (believe me I’ve been here 3 times and it’s always like this. Reception is always empty). We ordered tomato soup because we had sore throat, and when we noticed they made it spicy we asked them to change it and they said kitchen was closed (even though it was supposed to close 15 min later). The room was COMPLETELY FULL of bugs, including big spiders in the toilet, HUGE cockroaches in the roof, ants in the bed (and not just a few. I had to constantly remove ants from the bed and woke up at night with some walking on me), and even a frog on my dad’s bedroom. They should fog the place often or clean the bedrooms properly. When we arrived the whole bedroom smelled moldy and humid, and the bedsheets where humid and smelly also. The room doesn’t have AC or fan at all so you are basically stuck with the smell and the health hazard that mold is for your lungs and throat. The toilet had leakings and moldy walls also. We booked 2 suites for 2 nights (the most expensive rooms) and left earlier at 8:30pm on the second day. We didn’t use the second night after a massive cockroach walked on my head and hide inside our pillow (with another big one walking on the wall on top of the bed). We just had enough and wanted to go. Staff apologized and didn’t charge us for one of our food tickets (we would’ve preferred a reimbursement of the send day stay but what to do). It’s my 3rd time staying here and all these issues were there before although I didn’t mind to deal with them, but this time bugs and mold really became too much. I guess maintenance is not a priority, and staff doesn’t really help much.",0,0,
Bijay,Australia,Deluxe Family Room,1 night,Group,12-12-2024 00:00:00,Pleasant,6.0,en,Location and staffs,"Old property, unhygienic","title: Pleasant. liked: Location and staffs. disliked: Old property, unhygienic.","title: Pleasant. liked: Location and staffs. disliked: Old property, unhygienic.",0,0,
Nicolas,Mexico,Deluxe Family Room,3 nights,Solo traveller,11-24-2024 00:00:00,Perfección above the clouds,10.0,en,"Village Above the Clouds Rating: 10/10 stars I've just returned from my stay at Village Above the Clouds, and I'm still under the spell of this magical place. From the moment I arrived, I knew I was in a special place. The staff was exceptional, attentive, and kind at all times. They made me feel like I was home, and their dedication and passion for the place were evident in every detail. The views are simply unique. Waking up every morning to the sunrise above the clouds is an experience I'll never forget. And the natural surroundings are impressive, with hiking trails, forests to explore, and a tranquility that's hard to find in other places. But what really sets Village Above the Clouds apart is the connection it allows you to establish with nature. It's a place where you can disconnect from daily routine and reconnect with the natural world. And to top it all off, the prices are exceptional. I felt like I was paying much less than the experience was worth. In short, Village Above the Clouds is an unforgettable place that I'll definitely visit again. If you're looking for a place to escape the routine and connect with nature, this is the perfect spot. Highlights: - Exceptional and attentive staff - Unique and breathtaking views - Impressive natural surroundings - Connection with nature - Exceptional prices Recommendation: If you're looking for a place to relax, connect with nature, and enjoy breathtaking views, Village Above the Clouds is the perfect place. Don't miss the opportunity to visit!","Everything was amazing, except they needed a good fan in the room because it was a little hot, but it's not much of a problem since the weather is perfect. Everything was amazing, except they needed a good fan in the room because it was a little hot, but it's not much of a problem since the weather is perfect.","title: Perfección above the clouds. liked: Village Above the Clouds Rating: 10/10 stars I've just returned from my stay at Village Above the Clouds, and I'm still under the spell of this magical place. From the moment I arrived, I knew I was in a special place. The staff was exceptional, attentive, and kind at all times. They made me feel like I was home, and their dedication and passion for the place were evident in every detail. The views are simply unique. Waking up every morning to the sunrise above the clouds is an experience I'll never forget. And the natural surroundings are impressive, with hiking trails, forests to explore, and a tranquility that's hard to find in other places. But what really sets Village Above the Clouds apart is the connection it allows you to establish with nature. It's a place where you can disconnect from daily routine and reconnect with the natural world. And to top it all off, the prices are exceptional. I felt like I was paying much less than the experience was worth. In short, Village Above the Clouds is an unforgettable place that I'll definitely visit again. If you're looking for a place to escape the routine and connect with nature, this is the perfect spot. Highlights: - Exceptional and attentive staff - Unique and breathtaking views - Impressive natural surroundings - Connection with nature - Exceptional prices Recommendation: If you're looking for a place to relax, connect with nature, and enjoy breathtaking views, Village Above the Clouds is the perfect place. Don't miss the opportunity to visit! disliked: Everything was amazing, except they needed a good fan in the room because it was a little hot, but it's not much of a problem since the weather is perfect. Everything was amazing, except they needed a good fan in the room because it was a little hot, but it's not much of a problem since the weather is perfect.","title: Perfección above the clouds. liked: Village Above the Clouds Rating: 10/10 stars I've just returned from my stay at Village Above the Clouds, and I'm still under the spell of this magical place. From the moment I arrived, I knew I was in a special place. The staff was exceptional, attentive, and kind at all times. They made me feel like I was home, and their dedication and passion for the place were evident in every detail. The views are simply unique. Waking up every morning to the sunrise above the clouds is an experience I'll never forget. And the natural surroundings are impressive, with hiking trails, forests to explore, and a tranquility that's hard to find in other places. But what really sets Village Above the Clouds apart is the connection it allows you to establish with nature. It's a place where you can disconnect from daily routine and reconnect with the natural world. And to top it all off, the prices are exceptional. I felt like I was paying much less than the experience was worth. In short, Village Above the Clouds is an unforgettable place that I'll definitely visit again. If you're looking for a place to escape the routine and connect with nature, this is the perfect spot. Highlights: - Exceptional and attentive staff - Unique and breathtaking views - Impressive natural surroundings - Connection with nature - Exceptional prices Recommendation: If you're looking for a place to relax, connect with nature, and enjoy breathtaking views, Village Above the Clouds is the perfect place. Don't miss the opportunity to visit! disliked: Everything was amazing, except they needed a good fan in the room because it was a little hot, but it's not much of a problem since the weather is perfect. Everything was amazing, except they needed a good fan in the room because it was a little hot, but it's not much of a problem since the weather is perfect.",0,0,
Heike,Austria,Deluxe Double Room,3 nights,Family,10-18-2024 00:00:00,Exceptional,10.0,en,"We loved everything about this place. We stayed in one of the suites, which was beautiful, spacious and we got a great view from the terrace. The food was very good and the stuff just lovely. During nights it was quite chilly, so no need for Aircon or fan. We did a tour with kadek, who is a very friendly guy too :)",,"title: Exceptional. liked: We loved everything about this place. We stayed in one of the suites, which was beautiful, spacious and we got a great view from the terrace. The food was very good and the stuff just lovely. During nights it was quite chilly, so no need for Aircon or fan. We did a tour with kadek, who is a very friendly guy too :)","title: Exceptional. liked: We loved everything about this place. We stayed in one of the suites, which was beautiful, spacious and we got a great view from the terrace. The food was very good and the stuff just lovely. During nights it was quite chilly, so no need for Aircon or fan. We did a tour with kadek, who is a very friendly guy too :)",0,0,
Celia,Australia,Deluxe Family Room,2 nights,Couple,09-28-2024 00:00:00,Exceptional,10.0,en-us,"Beautiful location , garden and views are stunning , staff very welcoming !",,"title: Exceptional. liked: Beautiful location , garden and views are stunning , staff very welcoming !","title: Exceptional. liked: Beautiful location , garden and views are stunning , staff very welcoming !",0,0,
Kateryna,Ukraine,Deluxe Family Room,1 night,Family,08-28-2024 00:00:00,Would love to come back,10.0,en,"The territory is large, green and beautiful! Quiet, fresh air, nice breakfast and morning yoga .",,"title: Would love to come back. liked: The territory is large, green and beautiful! Quiet, fresh air, nice breakfast and morning yoga .","title: Would love to come back. liked: The territory is large, green and beautiful! Quiet, fresh air, nice breakfast and morning yoga .",0,0,
Salles,Indonesia,Two-Bedroom Villa,1 night,Family,07-30-2024 00:00:00,Passable,5.0,en-us,The place is fantastic,"The shower has not hot water. Even we ask the staff. We get hot for a few minutes and gone same thing the next morning. This place is high in altitude and cold. We need normal hot water shower. At restaurant, they bring the drinks after the meal and so, very late. Dinner and breakfast have the same issue. It is basic restaurant skills. Drinks first to wait for the meal. These 2 problems, the only ones, were the same 3 years ago. This is why I write this as they need info to change theses 2 smalls things but annoying to be perfect. Tx","title: Passable. liked: The place is fantastic. disliked: The shower has not hot water. Even we ask the staff. We get hot for a few minutes and gone same thing the next morning. This place is high in altitude and cold. We need normal hot water shower. At restaurant, they bring the drinks after the meal and so, very late. Dinner and breakfast have the same issue. It is basic restaurant skills. Drinks first to wait for the meal. These 2 problems, the only ones, were the same 3 years ago. This is why I write this as they need info to change theses 2 smalls things but annoying to be perfect. Tx.","title: Passable. liked: The place is fantastic. disliked: The shower has not hot water. Even we ask the staff. We get hot for a few minutes and gone same thing the next morning. This place is high in altitude and cold. We need normal hot water shower. At restaurant, they bring the drinks after the meal and so, very late. Dinner and breakfast have the same issue. It is basic restaurant skills. Drinks first to wait for the meal. These 2 problems, the only ones, were the same 3 years ago. This is why I write this as they need info to change theses 2 smalls things but annoying to be perfect. Tx.",0,0,
Prashant,India,Deluxe Family Room,2 nights,Group,07-03-2024 00:00:00,Comfortable stay with all amenities,10.0,en,Lush green Farms Super breakfast Excellent room service,All were up to the mark and as per our need,title: Comfortable stay with all amenities. liked: Lush green Farms Super breakfast Excellent room service. disliked: All were up to the mark and as per our need.,title: Comfortable stay with all amenities. liked: Lush green Farms Super breakfast Excellent room service. disliked: All were up to the mark and as per our need.,0,0,
Joe,United States,Suite Room,3 nights,Couple,06-30-2024 00:00:00,Disappointed,2.0,en-us,Staff were friendly.,Everything was moldy and run down.,title: Disappointed. liked: Staff were friendly. disliked: Everything was moldy and run down.,title: Disappointed. liked: Staff were friendly. disliked: Everything was moldy and run down.,0,0,
Setia,Indonesia,Deluxe Family Room,1 night,Family,06-18-2024 00:00:00,Exceptional,10.0,en-us,all nice,,title: Exceptional. liked: all nice.,title: Exceptional. liked: all nice.,0,0,
Sonawane,Indonesia,Deluxe Family Room,2 nights,Couple,06-15-2024 00:00:00,Exceptional,10.0,en,I really like the place and there hospitality was great i feel like im somewhere else only and the property name is right village above the clouds and actually once you see the location all mountains are covered by clouds it was like just waww please do visit 😍,,title: Exceptional. liked: I really like the place and there hospitality was great i feel like im somewhere else only and the property name is right village above the clouds and actually once you see the location all mountains are covered by clouds it was like just waww please do visit 😍.,title: Exceptional. liked: I really like the place and there hospitality was great i feel like im somewhere else only and the property name is right village above the clouds and actually once you see the location all mountains are covered by clouds it was like just waww please do visit 😍.,0,0,
Cindy,Canada,Deluxe Double Room,6 nights,Family,06-07-2024 00:00:00,Exceptional,10.0,en,"The staff were awesome Great service Great ambience Loved the location, peacefulness, yoga class, the grounds were beautiful Food was very good Overall an outstanding experience and a great place to go n get away from the busyness... Bring your journal.... Highly recommend!",Would like to see the yoga mats sanitized after each use.,"title: Exceptional. liked: The staff were awesome Great service Great ambience Loved the location, peacefulness, yoga class, the grounds were beautiful Food was very good Overall an outstanding experience and a great place to go n get away from the busyness... Bring your journal.... Highly recommend! disliked: Would like to see the yoga mats sanitized after each use.","title: Exceptional. liked: The staff were awesome Great service Great ambience Loved the location, peacefulness, yoga class, the grounds were beautiful Food was very good Overall an outstanding experience and a great place to go n get away from the busyness... Bring your journal.... Highly recommend! disliked: Would like to see the yoga mats sanitized after each use.",0,0,
Priya,India,Deluxe Family Room,2 nights,Couple,05-21-2024 00:00:00,Awesome ! Thumbs up to the wonderful minion team!,10.0,en,The location of the property was very good. It was literally like out of the world! Loved the stay!,,title: Awesome ! Thumbs up to the wonderful minion team! liked: The location of the property was very good. It was literally like out of the world! Loved the stay!,title: Awesome ! Thumbs up to the wonderful minion team! liked: The location of the property was very good. It was literally like out of the world! Loved the stay!,0,0,
Yulia,Indonesia,Deluxe Double Room,1 night,Family,05-12-2024 00:00:00,"Have punget smell and old room, need renovation since longe ago, dangerouse mold health hazard",2.0,en,Mold in all rooms Heavy pungent smell Old and not maintained rooms,,"title: Have punget smell and old room, need renovation since longe ago, dangerouse mold health hazard. liked: Mold in all rooms Heavy pungent smell Old and not maintained rooms.","title: Have punget smell and old room, need renovation since longe ago, dangerouse mold health hazard. liked: Mold in all rooms Heavy pungent smell Old and not maintained rooms.",0,0,
Valery,Russia,Suite Room,2 nights,Couple,04-30-2024 00:00:00,"It was amazing stay, thank you very much .",10.0,en-us,Incredible view !!! Very calm and beautiful!,Nothing,"title: It was amazing stay, thank you very much . liked: Incredible view !!! Very calm and beautiful! disliked: Nothing.","title: It was amazing stay, thank you very much . liked: Incredible view !!! Very calm and beautiful! disliked: Nothing.",0,0,"Dear Valery, thank you for the kind review!)"
Vaida,United Kingdom,Deluxe Double Room,3 nights,Group,04-12-2024 00:00:00,Exceptional,10.0,en,"Everything,especially yoga class in the morning and food.",Molded bathroom with no ventilation,"title: Exceptional. liked: Everything,especially yoga class in the morning and food. disliked: Molded bathroom with no ventilation.","title: Exceptional. liked: Everything,especially yoga class in the morning and food. disliked: Molded bathroom with no ventilation.",0,0,
Sharma,United Arab Emirates,Deluxe Family Room,1 night,Couple,03-11-2024 00:00:00,Perfect place for a group of 4 or more.,10.0,en-us,Excellent breakfast & food. Probably the best view in the region. Staff is amazing.,NA,title: Perfect place for a group of 4 or more. liked: Excellent breakfast & food. Probably the best view in the region. Staff is amazing. disliked: NA.,title: Perfect place for a group of 4 or more. liked: Excellent breakfast & food. Probably the best view in the region. Staff is amazing. disliked: NA.,0,0,
Magenta,Indonesia,Deluxe Double Room,1 night,Group,02-13-2024 00:00:00,Exceptional,10.0,en,"Calm place, really good quality food! Very beautiful around! It is not first time we stay here, love everything!",all perfect,"title: Exceptional. liked: Calm place, really good quality food! Very beautiful around! It is not first time we stay here, love everything! disliked: all perfect.","title: Exceptional. liked: Calm place, really good quality food! Very beautiful around! It is not first time we stay here, love everything! disliked: all perfect.",0,0,
Dale,Australia,Deluxe Family Room,1 night,Couple,02-09-2024 00:00:00,"This resort is not for you if you want 5 stars, but the sky provide millions of them to relax under.",10.0,en,"The relaxed atmosphere of this little resort endears you to it easily. The staff are always attentive and friendly, with there being nothing they wouldn’t do to make your stay enjoyable.","If there is one thing I could suggest for in this wonderful location, would be a small fridge in each room!","title: This resort is not for you if you want 5 stars, but the sky provide millions of them to relax under. liked: The relaxed atmosphere of this little resort endears you to it easily. The staff are always attentive and friendly, with there being nothing they wouldn’t do to make your stay enjoyable. disliked: If there is one thing I could suggest for in this wonderful location, would be a small fridge in each room!","title: This resort is not for you if you want 5 stars, but the sky provide millions of them to relax under. liked: The relaxed atmosphere of this little resort endears you to it easily. The staff are always attentive and friendly, with there being nothing they wouldn’t do to make your stay enjoyable. disliked: If there is one thing I could suggest for in this wonderful location, would be a small fridge in each room!",0,0,
Liudmila,Kyrgyzstan,Deluxe Family Room,1 night,Couple,02-08-2024 00:00:00,A unique experience,10.0,en-us,"The location, the premises, and the scenery are spectacular. You are literally in a paradise in the clouds.",,"title: A unique experience. liked: The location, the premises, and the scenery are spectacular. You are literally in a paradise in the clouds.","title: A unique experience. liked: The location, the premises, and the scenery are spectacular. You are literally in a paradise in the clouds.",0,0,
Viktor,Hungary,Deluxe Family Room,2 nights,Group,01-30-2024 00:00:00,Amazing!!!!,10.0,en,"the place, the location, the atmosphere, the staff, the rooms, the meals, the yoga classes, the sorroundings, the silence...eveything is so perfect and ideal here...far from busy noisy touristic Bali areas...we loved every single minute we spent here, definitely going back for more weeks",no negatives really...,"title: Amazing!!!! liked: the place, the location, the atmosphere, the staff, the rooms, the meals, the yoga classes, the sorroundings, the silence...eveything is so perfect and ideal here...far from busy noisy touristic Bali areas...we loved every single minute we spent here, definitely going back for more weeks. disliked: no negatives really...","title: Amazing!!!! liked: the place, the location, the atmosphere, the staff, the rooms, the meals, the yoga classes, the sorroundings, the silence...eveything is so perfect and ideal here...far from busy noisy touristic Bali areas...we loved every single minute we spent here, definitely going back for more weeks. disliked: no negatives really...",0,0,
Barnes,Indonesia,Suite Room,3 nights,Family,01-29-2024 00:00:00,"Promised so much on arrival, delivered very little. Unfortunately would not return.",5.0,en,"The gardens, the setting and the views were amazing. Staff were by-and-large helpful to the best of their ability. Did help with BBQ that we requested during rain-storm.","The room only had 1 socket bedside which made it impossible to charge 2 phones. The restaurant was not very clean, cups and cutlery dirty, and much of the menu was not available. No hand soap in room on arrival. and no toothbrush etc as there were in other rooms. Understaffed, had to go looking for reception on numerous occasions. Left key at reception for room service. Returned to find key in door with all our valuables in the room.","title: Promised so much on arrival, delivered very little. Unfortunately would not return. liked: The gardens, the setting and the views were amazing. Staff were by-and-large helpful to the best of their ability. Did help with BBQ that we requested during rain-storm. disliked: The room only had 1 socket bedside which made it impossible to charge 2 phones. The restaurant was not very clean, cups and cutlery dirty, and much of the menu was not available. No hand soap in room on arrival. and no toothbrush etc as there were in other rooms. Understaffed, had to go looking for reception on numerous occasions. Left key at reception for room service. Returned to find key in door with all our valuables in the room.","title: Promised so much on arrival, delivered very little. Unfortunately would not return. liked: The gardens, the setting and the views were amazing. Staff were by-and-large helpful to the best of their ability. Did help with BBQ that we requested during rain-storm. disliked: The room only had 1 socket bedside which made it impossible to charge 2 phones. The restaurant was not very clean, cups and cutlery dirty, and much of the menu was not available. No hand soap in room on arrival. and no toothbrush etc as there were in other rooms. Understaffed, had to go looking for reception on numerous occasions. Left key at reception for room service. Returned to find key in door with all our valuables in the room.",0,0,
Jenna,Finland,Suite Room,3 nights,Couple,01-16-2024 00:00:00,This was definitely the best of three places we stayed in Bali.,10.0,en,The view is amazing. From the moment you get there you feel relaxed and taken care of. Every part of the Villa area is so beautiful.,Bathroom could use a little update,title: This was definitely the best of three places we stayed in Bali. liked: The view is amazing. From the moment you get there you feel relaxed and taken care of. Every part of the Villa area is so beautiful. disliked: Bathroom could use a little update.,title: This was definitely the best of three places we stayed in Bali. liked: The view is amazing. From the moment you get there you feel relaxed and taken care of. Every part of the Villa area is so beautiful. disliked: Bathroom could use a little update.,0,0,
Pooja,Australia,Suite Room,2 nights,Couple,12-28-2023 00:00:00,We had very bad experience in this accomodation. I was eagerly waiting to checkout,3.0,en,Just the view,No cleanliness in whole property bathroom floor was so slippery and was so untidy Dustbins were never lined & very very untidy No proper lighting Kettle was not clean sugar was filled with red ants we constantly heard frog and lizard sounds No staff was available anytime We couldn't contact restaurant or lobby via phone We had really horrible experience with this property,title: We had very bad experience in this accomodation. I was eagerly waiting to checkout. liked: Just the view. disliked: No cleanliness in whole property bathroom floor was so slippery and was so untidy Dustbins were never lined & very very untidy No proper lighting Kettle was not clean sugar was filled with red ants we constantly heard frog and lizard sounds No staff was available anytime We couldn't contact restaurant or lobby via phone We had really horrible experience with this property.,title: We had very bad experience in this accomodation. I was eagerly waiting to checkout. liked: Just the view. disliked: No cleanliness in whole property bathroom floor was so slippery and was so untidy Dustbins were never lined & very very untidy No proper lighting Kettle was not clean sugar was filled with red ants we constantly heard frog and lizard sounds No staff was available anytime We couldn't contact restaurant or lobby via phone We had really horrible experience with this property.,0,0,
M,South Africa,Two-Bedroom Villa,2 nights,Family,12-21-2023 00:00:00,The owner/managment needs to seriously decide if they want to engage in this type of business!,3.0,en,"Gardens were kept well, view was amazing. Staff were friendly and helpful.","The villa needs a serious upgrade, it is old and dilapidated, bathrooms are not on standard, the grass roof had holes in it, the stairs to the mezzanine squeaked all the time. Food at their restaurant were really not good, we could not finish it and went elsewhere to buy food.","title: The owner/managment needs to seriously decide if they want to engage in this type of business! liked: Gardens were kept well, view was amazing. Staff were friendly and helpful. disliked: The villa needs a serious upgrade, it is old and dilapidated, bathrooms are not on standard, the grass roof had holes in it, the stairs to the mezzanine squeaked all the time. Food at their restaurant were really not good, we could not finish it and went elsewhere to buy food.","title: The owner/managment needs to seriously decide if they want to engage in this type of business! liked: Gardens were kept well, view was amazing. Staff were friendly and helpful. disliked: The villa needs a serious upgrade, it is old and dilapidated, bathrooms are not on standard, the grass roof had holes in it, the stairs to the mezzanine squeaked all the time. Food at their restaurant were really not good, we could not finish it and went elsewhere to buy food.",0,0,
Abhinash,India,Deluxe Family Room,1 night,Family,11-12-2023 00:00:00,Awesome place to stay and enjoy the nature As the name says the property is really above the cloud,10.0,en,"One single word ""awesome""",None,"title: Awesome place to stay and enjoy the nature As the name says the property is really above the cloud. liked: One single word ""awesome"" disliked: None.","title: Awesome place to stay and enjoy the nature As the name says the property is really above the cloud. liked: One single word ""awesome"" disliked: None.",0,0,
Nicole,Indonesia,Deluxe Double Room,1 night,Group,10-30-2023 00:00:00,Exceptional,10.0,en-us,The view was nice. I think if we paid just 20 USD more we would have had the better view but the price was great for what we got and the view was still beautiful. The food at the restaurant was also amazing!,,title: Exceptional. liked: The view was nice. I think if we paid just 20 USD more we would have had the better view but the price was great for what we got and the view was still beautiful. The food at the restaurant was also amazing!,title: Exceptional. liked: The view was nice. I think if we paid just 20 USD more we would have had the better view but the price was great for what we got and the view was still beautiful. The food at the restaurant was also amazing!,0,0,
